codemun,isic_r4,qtde_vinc_ativos_sum,massa_salarial_sum
314920,Government,304,332927273.0
314920,Manufacturing,0,130000.0
314920,OtherServices,3,2022615.0
314920,Trade,100,100735455.0
314920,Transport,7,11838687.0
314930,Agriculture,423,341587109.0
314930,Business,2550,2555087088.0
314930,Construction,647,764273001.0
314930,Financial,126,453537821.0
314930,Government,2557,3685109166.0
314930,Manufacturing,4525,8014139440.0
314930,Mining,191,290846075.0
314930,OtherServices,274,234712154.0
314930,RealEstate,10,10071624.0
314930,Trade,2590,2059058504.0
314930,Transport,1556,2334259860.0
314930,Utilities,54,35679774.0
314940,Agriculture,15,8807806.0
314940,Government,135,182287545.0
314940,Manufacturing,3,1698891.0
314940,OtherServices,2,484500.0
314940,Trade,11,6010000.0
314950,Agriculture,70,75835681.0
314950,Business,7,6265191.0
314950,Construction,2,2050232.0
314950,Government,179,257847647.0
314950,Manufacturing,72,71818164.0
314950,OtherServices,11,10272124.0
314950,Trade,36,22729655.0
314950,Transport,60,54011363.0
314960,Agriculture,115,106331619.0
314960,Business,1,663002.0
314960,Government,226,257534548.0
314960,Manufacturing,5,3495993.0
314960,Mining,2,1520000.0
314960,OtherServices,5,2933437.0
314960,Trade,41,40906740.0
314960,Transport,6,7967184.0
314970,Agriculture,123,112458767.0
314970,Business,35,26335004.0
314970,Construction,19,14829354.0
314970,Government,310,440520236.0
314970,Manufacturing,1234,1038628889.0
314970,OtherServices,16,12304761.0
314970,Trade,153,124982534.0
314970,Transport,7,10120030.0
314970,Utilities,2,1654000.0
314980,Agriculture,1814,2256471137.0
314980,Business,27,21076170.0
314980,Construction,9,4765520.0
314980,Financial,27,91453850.0
314980,Government,877,1029767117.0
314980,Manufacturing,111,125795917.0
314980,Mining,6,4979833.0
314980,OtherServices,51,39263919.0
314980,RealEstate,0,0.0
314980,Trade,447,449563701.0
314980,Transport,21,36534478.0
314990,Agriculture,360,280134719.0
314990,Business,52,41524930.0
314990,Construction,156,132327636.0
314990,Financial,39,182553733.0
314990,Government,527,1047638909.0
314990,Manufacturing,697,573503364.0
314990,Mining,4,5029266.0
314990,OtherServices,117,103007354.0
314990,Trade,1150,1031669305.0
314990,Transport,150,190730193.0
314990,Utilities,26,57257118.0
314995,Agriculture,61,38446665.0
314995,Government,257,312405391.0
314995,Manufacturing,45,39562684.0
314995,OtherServices,1,630000.0
314995,Trade,90,77916504.0
314995,Transport,10,13771335.0
315000,Agriculture,72,51457426.0
315000,Government,217,269989952.0
315000,Manufacturing,1,612000.0
315000,OtherServices,4,2644307.0
315000,Trade,40,29065402.0
315010,Agriculture,110,73687923.0
315010,Business,1,1159700.0
315010,Construction,1,393000.0
315010,Government,187,200171063.0
315010,Manufacturing,10,7187650.0
315010,OtherServices,4,3056600.0
315010,Trade,28,20081135.0
315015,Agriculture,119,88514682.0
315015,Business,26,17682550.0
315015,Construction,25,26040590.0
315015,Government,200,253337669.0
315015,Manufacturing,7,3988660.0
315015,OtherServices,7,4823879.0
315015,Trade,91,65849621.0
315020,Agriculture,218,162932984.0
315020,Business,0,44200.0
315020,Government,105,282175028.0
315020,Manufacturing,15,9099490.0
315020,OtherServices,8,4659752.0
315020,Trade,58,43565373.0
315020,Transport,8,8327941.0
315030,Agriculture,141,94914421.0
315030,Business,2,825579.0
315030,Government,224,257865076.0
315030,Manufacturing,43,26667265.0
315030,OtherServices,8,5068982.0
315030,Trade,82,58085371.0
315030,Transport,2,5123842.0
315040,Agriculture,14,11378333.0
315040,Government,201,259718408.0
315040,Manufacturing,2,1454876.0
315040,Mining,3,2721500.0
315040,OtherServices,2,1190000.0
315040,Trade,41,30596699.0
315040,Transport,8,11261408.0
315050,Agriculture,377,567888122.0
315050,Business,3,2047300.0
315050,Construction,14,24208488.0
315050,Financial,21,58901538.0
315050,Government,377,408548962.0
315050,Manufacturing,35,38266306.0
315050,OtherServices,12,8611867.0
315050,Trade,344,269452416.0
315050,Transport,12,16455499.0
315053,Agriculture,363,311264475.0
315053,Government,318,305449622.0
315053,Manufacturing,6,7079053.0
315053,OtherServices,2,2026400.0
315053,Trade,32,26414873.0
315053,Transport,5,4415254.0
315057,Agriculture,8,5885456.0
315057,Business,3,1099510.0
315057,Government,330,328727956.0
315057,Manufacturing,0,1514206.0
315057,OtherServices,1,624700.0
315057,Trade,27,21940922.0
315060,Agriculture,188,120986475.0
315060,Business,4,2479091.0
315060,Construction,9,7184438.0
315060,Government,235,282373490.0
315060,Manufacturing,52,32601243.0
315060,Mining,28,41216009.0
315060,OtherServices,18,11266075.0
315060,Trade,93,72945381.0
315060,Transport,6,9366890.0
315070,Agriculture,405,879429456.0
315070,Business,1,1647333.0
315070,Construction,1,675099.0
315070,Government,234,313900865.0
315070,Manufacturing,998,2439392041.0
315070,OtherServices,5,3972000.0
315070,Trade,63,70766601.0
315070,Transport,48,122012316.0
315080,Agriculture,181,146321571.0
315080,Business,14,11499756.0
315080,Construction,58,38048630.0
315080,Government,559,594024716.0
315080,Manufacturing,21,11264945.0
315080,Mining,11,4733917.0
315080,OtherServices,20,13019691.0
315080,Trade,216,131782734.0
315080,Transport,4,8743368.0
315090,Agriculture,82,64237184.0
315090,Business,1,612000.0
315090,Government,164,202901288.0
315090,Manufacturing,123,128205284.0
315090,OtherServices,4,11398900.0
315090,Trade,31,22254495.0
315090,Transport,35,48595806.0
315100,Agriculture,176,150893133.0
315100,Business,7,4588053.0
315100,Construction,22,17287988.0
315100,Government,233,302021806.0
315100,Manufacturing,120,86880367.0
315100,Mining,14,10617264.0
315100,OtherServices,21,45224266.0
315100,Trade,183,133783144.0
315100,Transport,5,6855291.0
315110,Agriculture,67,51935552.0
315110,Business,65,49952381.0
315110,Construction,32,23967558.0
315110,Financial,15,59138708.0
315110,Government,638,704038987.0
315110,Manufacturing,1043,1478783951.0
315110,Mining,3,2343682.0
315110,OtherServices,18,14625112.0
315110,Trade,287,233715643.0
315110,Transport,54,47115800.0
315120,Agriculture,1009,880433292.0
315120,Business,472,450416923.0
315120,Construction,697,565789369.0
315120,Financial,154,487555824.0
315120,Government,2816,3567743669.0
315120,Manufacturing,3856,5481655249.0
315120,Mining,36,25755220.0
315120,OtherServices,192,187134973.0
315120,RealEstate,8,4394801.0
315120,Trade,2660,2098492712.0
315120,Transport,381,392903192.0
315120,Utilities,71,249780630.0
315130,Agriculture,94,72228295.0
315130,Business,40,33420117.0
315130,Construction,99,69867348.0
315130,Government,382,444585403.0
315130,Manufacturing,719,426668979.0
315130,OtherServices,56,45289113.0
315130,Trade,282,197386480.0
315130,Transport,20,79214816.0
315140,Agriculture,814,767005416.0
315140,Business,163,186074355.0
315140,Construction,136,183425398.0
315140,Financial,92,267187979.0
315140,Government,878,996245698.0
315140,Manufacturing,754,819161968.0
315140,Mining,59,50109944.0
315140,OtherServices,83,70763150.0
315140,RealEstate,5,2813722.0
315140,Trade,982,870421563.0
315140,Transport,254,283051171.0
315140,Utilities,5,11986552.0
315150,Agriculture,1414,1491151425.0
315150,Business,124,104230873.0
315150,Construction,189,124068221.0
315150,Financial,99,299723064.0
315150,Government,1579,1892008036.0
315150,Manufacturing,645,574729823.0
315150,Mining,0,0.0
315150,OtherServices,210,167459439.0
315150,RealEstate,9,4402440.0
315150,Trade,1998,1815343662.0
315150,Transport,125,142925977.0
315160,Agriculture,103,142781618.0
315160,Business,13,10858081.0
315160,Construction,9,8821313.0
315160,Government,491,601558346.0
315160,Manufacturing,9,21264576.0
315160,OtherServices,11,9550912.0
315160,Trade,225,193883954.0
315160,Transport,20,29688819.0
315160,Utilities,56,520851062.0
315170,Agriculture,164,128424977.0
315170,Business,42,51229963.0
315170,Construction,7,4230257.0
315170,Financial,24,94475069.0
315170,Government,430,533155213.0
315170,Manufacturing,409,306015056.0
315170,OtherServices,34,29658060.0
315170,Trade,382,319199745.0
315170,Transport,21,24236205.0
315180,Agriculture,1147,1187777127.0
315180,Business,3312,3639324382.0
315180,Construction,2550,2473244313.0
315180,Financial,665,2662647427.0
315180,Government,8259,15218183031.0
315180,Manufacturing,7873,15333805294.0
315180,Mining,1319,2922945821.0
315180,OtherServices,1802,1930967833.0
315180,RealEstate,90,91760916.0
315180,Trade,13365,12118541700.0
315180,Transport,3118,4079923917.0
315180,Utilities,687,2406479005.0
315190,Agriculture,43,34986448.0
315190,Business,4,1833702.0
315190,Construction,1,1901339.0
315190,Government,149,340614501.0
315190,Manufacturing,21,20928222.0
315190,OtherServices,5,6246600.0
315190,Trade,68,47557447.0
315190,Transport,9,7850123.0
315200,Agriculture,911,833789857.0
315200,Business,92,81116066.0
315200,Construction,104,91006752.0
315200,Financial,57,245945264.0
315200,Government,1530,1626933466.0
315200,Manufacturing,1356,1906029768.0
315200,Mining,131,184868754.0
315200,OtherServices,58,43395856.0
315200,Trade,944,734053354.0
315200,Transport,72,69736060.0
315210,Agriculture,810,622238844.0
315210,Business,1037,1236168158.0
315210,Construction,1608,1571371302.0
315210,Financial,136,608570518.0
315210,Government,3442,4230966779.0
315210,Manufacturing,1816,1621125291.0
315210,Mining,47,38434359.0
315210,OtherServices,386,286626627.0
315210,RealEstate,9,4987580.0
315210,Trade,4562,3756917484.0
315210,Transport,424,522174311.0
315210,Utilities,121,285983054.0
315213,Agriculture,18,17418435.0
315213,Business,0,0.0
315213,OtherServices,0,0.0
315213,Trade,24,11465129.0
315217,Agriculture,33,22635285.0
315217,Government,584,569358392.0
315217,Manufacturing,1,558840.0
315217,Mining,5,12291700.0
315217,OtherServices,1,630700.0
315217,Trade,161,114787503.0
315217,Transport,4,2759046.0
315220,Agriculture,203,148441301.0
315220,Business,194,285753928.0
315220,Construction,36,22674162.0
315220,Financial,41,183978640.0
315220,Government,808,1098713784.0
315220,Manufacturing,151,105687222.0
315220,OtherServices,31,33365045.0
315220,Trade,433,333391627.0
315220,Transport,39,39238083.0
315230,Agriculture,95,79008331.0
315230,Business,6,3237709.0
315230,Construction,196,135094960.0
315230,Government,235,327795922.0
315230,Manufacturing,23,16908232.0
315230,Mining,4,4440455.0
315230,OtherServices,7,4906181.0
315230,Trade,93,72401081.0
315230,Transport,4,7457814.0
315240,Agriculture,70,43082238.0
315240,Business,4,3420467.0
315240,Construction,28,17742505.0
315240,Government,486,649028747.0
315240,Manufacturing,17,15877104.0
315240,OtherServices,4,5337156.0
315240,Trade,158,117175064.0
315240,Transport,31,20252269.0
315250,Agriculture,867,754447977.0
315250,Business,3512,3743835244.0
315250,Construction,1735,1715766594.0
315250,Financial,509,1783025611.0
315250,Government,8349,15756305744.0
315250,Manufacturing,11480,17596613174.0
315250,Mining,80,113064370.0
315250,OtherServices,951,1075393164.0
315250,RealEstate,43,37574743.0
315250,Trade,10824,11383916245.0
315250,Transport,2515,3224185734.0
315250,Utilities,71,59220872.0
315260,Agriculture,411,392061323.0
315260,Business,2,1279400.0
315260,Government,274,380654345.0
315260,Manufacturing,408,353350112.0
315260,OtherServices,13,13674919.0
315260,Trade,219,177280349.0
315260,Transport,3,6069975.0
315270,Agriculture,37,33501545.0
315270,Business,8,5804870.0
315270,Construction,20,7699274.0
315270,Government,360,342017684.0
315270,Manufacturing,450,303598883.0
315270,Mining,11,9065059.0
315270,OtherServices,36,28578404.0
315270,Trade,164,116967980.0
315270,Transport,4,9821429.0
315280,Agriculture,1767,1784619987.0
315280,Business,59,66395611.0
315280,Construction,27,54636493.0
315280,Financial,52,227649789.0
315280,Government,822,1222515937.0
315280,Manufacturing,751,1189609332.0
315280,Mining,55,65687470.0
315280,OtherServices,102,92252861.0
315280,RealEstate,2,663000.0
315280,Trade,1383,1487160391.0
315280,Transport,113,136997043.0
315290,Agriculture,119,83228051.0
315290,Business,26,23537998.0
315290,Construction,1,671600.0
315290,Financial,15,52181786.0
315290,Government,339,409527558.0
315290,Manufacturing,233,361267529.0
315290,Mining,12,10231466.0
315290,OtherServices,28,18148596.0
315290,Trade,233,192975962.0
315290,Transport,29,33196969.0
315300,Agriculture,137,2124782384.0
315300,Business,2,1072100.0
315300,Government,139,257130300.0
315300,OtherServices,3,2501000.0
315300,Trade,70,69096447.0
315310,Agriculture,59,49785343.0
315310,Government,284,264120363.0
315310,Manufacturing,8,3307867.0
315310,OtherServices,11,8330333.0
315310,Trade,39,26742441.0
315320,Agriculture,172,117559905.0
315320,Government,221,239234567.0
315320,Manufacturing,21,12965133.0
315320,Mining,5,8248818.0
315320,OtherServices,5,1179757.0
315320,Trade,19,17563535.0
315330,Agriculture,19,14932700.0
315330,OtherServices,2,1892100.0
315330,Trade,14,8069617.0
315340,Agriculture,1292,1769691029.0
315340,Business,51,51351231.0
315340,Construction,35,24848261.0
315340,Financial,21,69869159.0
315340,Government,416,987430243.0
315340,Manufacturing,176,157626332.0
315340,OtherServices,56,47080949.0
315340,Trade,407,321672441.0
315340,Transport,18,23678590.0
315350,Agriculture,35,28007858.0
315350,Business,4,1766148.0
315350,Construction,0,1170940.0
315350,Government,296,371560951.0
315350,Manufacturing,45,31099047.0
315350,OtherServices,25,21427018.0
315350,Trade,158,127520511.0
315350,Transport,5,7465048.0
315360,Agriculture,109,94428770.0
315360,Business,190,274194814.0
315360,Construction,60,37120631.0
315360,Financial,1,4938552.0
315360,Government,336,439927100.0
315360,Manufacturing,237,330446407.0
315360,Mining,3,1576653.0
315360,OtherServices,26,34465278.0
315360,Trade,100,78655773.0
315360,Transport,39,40983289.0
315360,Utilities,25,32555777.0
315370,Agriculture,95,103875942.0
315370,Business,0,0.0
315370,Construction,18,10830770.0
315370,Government,273,287728870.0
315370,Manufacturing,46,30900436.0
315370,OtherServices,0,382500.0
315370,Trade,23,14784907.0
315370,Transport,7,8412255.0
315380,Agriculture,44,32263715.0
315380,Business,2,1794910.0
315380,OtherServices,0,0.0
315380,Trade,26,21021307.0
315380,Transport,6,11387574.0
315390,Business,57,53491447.0
315390,Construction,3,1893031.0
315390,Government,426,463169573.0
315390,Manufacturing,39,27037690.0
315390,OtherServices,12,8722296.0
315390,Trade,160,129890783.0
315390,Transport,6,14620306.0
315400,Agriculture,293,206915004.0
315400,Business,39,26722459.0
315400,Construction,26,18047947.0
315400,Financial,96,196958748.0
315400,Government,685,1021158032.0
315400,Manufacturing,115,81268768.0
315400,Mining,1,5596115.0
315400,OtherServices,41,29663141.0
315400,Trade,645,520624354.0
315400,Transport,55,64241602.0
315410,Agriculture,114,75643057.0
315410,Business,10,7514450.0
315410,Construction,4,12880650.0
315410,Financial,5,22052631.0
315410,Government,450,485749299.0
315410,Manufacturing,129,85871520.0
315410,OtherServices,17,13402050.0
315410,Trade,199,139000073.0
315410,Transport,28,26291972.0
315415,Agriculture,150,117617346.0
315415,Business,56,79257475.0
315415,Construction,79,49178039.0
315415,Government,304,329715759.0
315415,Manufacturing,9,4431700.0
315415,OtherServices,3,173400.0
315415,Trade,76,51464965.0
315415,Transport,13,10492340.0
315420,Agriculture,116,80731005.0
315420,Business,25,16484101.0
315420,Construction,9,9547554.0
315420,Government,348,454856633.0
315420,Manufacturing,127,85271320.0
315420,Mining,31,31342659.0
315420,OtherServices,13,9464725.0
315420,Trade,318,232000393.0
315420,Transport,5,5796881.0
315430,Agriculture,202,142221417.0
315430,Business,58,49435323.0
315430,Construction,228,357038333.0
315430,Financial,25,70412515.0
315430,Government,799,1104077245.0
315430,Manufacturing,354,451877057.0
315430,Mining,12,12740968.0
315430,OtherServices,49,38547662.0
315430,Trade,578,446811379.0
315430,Transport,29,40302555.0
315440,Agriculture,147,111358614.0
315440,Business,6,4015878.0
315440,Construction,24,19222088.0
315440,Government,278,344266311.0
315440,Manufacturing,77,82447310.0
315440,Mining,63,54871581.0
315440,OtherServices,3,3146293.0
315440,Trade,60,42150621.0
315440,Transport,13,14151073.0
315445,Agriculture,77,75860984.0
315445,Business,1,704000.0
315445,Government,341,353741446.0
315445,Manufacturing,1,1334550.0
315445,OtherServices,3,2195667.0
315445,Trade,49,43869511.0
315450,Agriculture,148,134440086.0
315450,Business,2,710600.0
315450,Construction,15,23333433.0
315450,Government,323,392282306.0
315450,OtherServices,2,1870000.0
315450,Trade,22,16934496.0
